instance,p,n,configLB,configNodeSel,configOB,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,breadth,noOB,1,46,23.6839,105629,0.39807,20.8102,1.29631,6341,2,32,19.3195,1964,56,1151,0.0141959,0.020317,23.0541,0.00198804,0.290522,0.00234068
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,depth,coneOB,1,46,13.4405,57799,0.222236,11.7429,0.675134,4245,2,31,19.17,1911,14,198,0.0176859,0.0117035,13.0116,0.00153268,0.180059,0.000612931
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,depth,fullOB,1,46,13.0032,55676,0.231156,11.3275,0.632337,4501,2,31,18.7183,2213,12,157,0.0167377,0.0111032,12.5651,0.0108764,0.187345,0.000644285
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,depth,noOB,1,46,16.9269,75522,0.308913,14.8092,0.872117,4913,2,32,19.8311,1546,78,833,0.018414,0.0157396,16.4644,0.00113797,0.195428,0.00072945
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,breadth,coneOB,1,33,123.262,575785,9.93504,104.938,4.65193,23345,6,33,17.4714,8785,22,2866,0.0661673,0.0745942,121.901,0.00477412,0.19367,0.00587544
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,breadth,fullOB,1,33,115.362,556824,9.76011,97.6547,4.18002,25415,6,33,17.4867,10690,21,2776,0.0557949,0.0684116,113.964,0.0247533,0.190964,0.00624827
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,breadth,noOB,1,33,150.807,762303,11.8233,129.293,5.86317,23727,6,33,17.5952,5109,69,6686,0.0328232,0.0942937,149.398,0.00523078,0.181256,0.00565502
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,depth,coneOB,1,33,49.769,244816,4.23677,42.2135,1.64328,11661,5,33,17.5397,5139,26,666,0.0298965,0.0316506,49.1402,0.00302526,0.100996,0.00120932
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,depth,fullOB,1,33,47.7599,233098,4.31517,40.0585,1.57721,12985,5,33,17.1661,6398,24,500,0.0309338,0.0304626,47.069,0.0245487,0.107211,0.00149463
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,LP,depth,noOB,1,33,77.2976,392776,6.12083,66.1815,2.84769,12685,5,34,18.0646,2932,119,3292,0.0316242,0.0506873,76.5783,0.00281619,0.09239,0.00157423
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,breadth,coneOB,1,33,101.245,476728,1.35778,89.7923,5.30237,23355,6,33,17.4722,8794,22,2862,0.0565907,0.0709692,98.6806,0.00426196,1.21515,0.00792503
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,breadth,fullOB,1,33,103.026,464129,1.43677,91.5325,5.08934,25417,6,33,17.4874,10697,21,2771,0.0542503,0.0673932,100.399,0.0237364,1.17754,0.00894476
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,breadth,noOB,1,33,135.871,617728,1.81553,122.358,6.84979,23727,6,33,17.5952,5109,69,6686,0.0394403,0.0925038,133.321,0.00525298,1.1593,0.00967666
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,depth,coneOB,1,33,45.7252,201249,0.673057,40.6789,2.15591,11665,5,33,17.5426,5141,26,666,0.0339258,0.0315324,44.5787,0.00302704,0.498034,0.00181185
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,depth,fullOB,1,33,41.2793,193519,0.644291,36.3464,1.99726,12991,5,33,17.1685,6402,23,500,0.0315189,0.0291989,40.0699,0.0243614,0.523496,0.00181764
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,depth,noOB,1,33,66.3855,316267,0.928531,59.4074,3.38407,12685,5,34,18.0646,2932,119,3292,0.0350218,0.0488513,65.1144,0.00274441,0.581874,0.00198365
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,LP,breadth,coneOB,1,104,66.06,322405,5.01082,56.5572,2.27551,13799,3,34,20.7201,5894,43,963,0.0747964,0.0425114,65.1829,0.00414614,0.141007,0.00340975
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,LP,breadth,fullOB,1,104,62.4415,298260,5.27978,52.7245,2.03183,15875,3,33,20.1805,7759,40,842,0.070971,0.0408753,61.4736,0.0242725,0.149322,0.00396341
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,LP,breadth,noOB,1,104,102.189,492072,7.14077,88.7988,3.6448,15725,3,35,21.5074,4282,157,3424,0.0497755,0.068701,101.185,0.0034773,0.120221,0.00356626
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,LP,depth,coneOB,1,104,44.8625,227119,3.69117,38.0115,1.51099,11087,3,35,21.1744,5036,47,461,0.0488514,0.0326935,44.1728,0.00455801,0.149793,0.00120418
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,LP,depth,fullOB,1,104,41.9693,207262,3.86987,34.8754,1.37807,12949,3,35,19.9823,6804,46,330,0.0502242,0.0307604,41.1671,0.0340001,0.163382,0.0016485
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,LP,depth,noOB,1,104,78.5765,393811,5.96173,67.4486,2.80741,14097,3,37,22.5516,4008,291,2750,0.0677041,0.0616288,77.7025,0.00294366,0.0966395,0.00179098
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,WLP,breadth,coneOB,1,104,49.9127,226031,0.736688,43.863,2.51295,13795,3,34,20.7193,5888,43,967,0.0735621,0.0422334,48.3469,0.00398147,0.676128,0.00514593
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,WLP,breadth,fullOB,1,104,46.2518,215216,0.767151,40.0733,2.32402,15879,3,33,20.1811,7762,40,843,0.0721582,0.0387332,44.5032,0.0246685,0.720063,0.00620575
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,WLP,breadth,noOB,1,104,69.8381,314595,1.11156,62.063,3.542,15725,3,35,21.5074,4282,157,3424,0.0619346,0.0644282,68.0482,0.00331201,0.808133,0.00582286
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,WLP,depth,coneOB,1,104,34.5437,160788,0.561047,30.2241,1.67597,11077,3,35,21.1686,5030,48,461,0.0544611,0.032204,33.3773,0.00479423,0.500835,0.00159079
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,WLP,depth,fullOB,1,104,33.5703,151394,0.58168,29.1271,1.57051,12943,3,35,19.9822,6800,48,329,0.0525748,0.0296423,32.2657,0.0336628,0.566897,0.00191064
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,WLP,depth,noOB,1,104,52.7686,248992,0.886504,46.3886,2.69808,14097,3,37,22.5516,4008,291,2750,0.0840345,0.0540736,51.3058,0.00281122,0.606013,0.00211602
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,LP,breadth,coneOB,1,13,25.5072,123696,2.12899,21.7342,0.851112,5499,3,28,15.1385,2277,9,464,0.00814611,0.0144068,25.2142,0.000835901,0.0375383,0.001017
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,LP,breadth,fullOB,1,13,25.4097,120458,2.18938,21.5607,0.828804,5653,3,28,15.0592,2432,9,463,0.00841408,0.0138802,25.0962,0.00449772,0.0377091,0.00112074
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,LP,breadth,noOB,1,13,35.2726,167028,2.87177,30.2836,1.19077,5969,3,28,15.5621,1721,26,1238,0.00538512,0.0196361,34.9348,0.00133438,0.0420547,0.0013766
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,LP,depth,coneOB,1,13,9.58363,45642,0.836937,8.11005,0.311288,2237,3,29,14.6586,1024,10,85,0.00328164,0.00561357,9.45471,0.000474199,0.0159282,0.000244414
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,LP,depth,fullOB,1,13,9.19446,41898,0.843881,7.69335,0.300425,2421,3,28,14.0039,1217,10,54,0.00372399,0.0054288,9.05109,0.0028343,0.017505,0.000270688
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,LP,depth,noOB,1,13,15.4881,75445,1.22254,13.2952,0.522825,2625,3,30,15.3633,760,25,528,0.0030008,0.00886869,15.3248,0.000523081,0.017848,0.000311218
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,WLP,breadth,coneOB,1,13,22.2284,95706,0.263755,19.8767,1.05266,5499,3,28,15.1385,2277,9,464,0.00825072,0.0143326,21.6717,0.000908053,0.239541,0.00198211
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,WLP,breadth,fullOB,1,13,20.7739,93706,0.255735,18.4376,1.02823,5653,3,28,15.0592,2432,9,463,0.00848428,0.0143349,20.216,0.00480109,0.246137,0.00211728
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,WLP,breadth,noOB,1,13,27.641,124707,0.361123,24.787,1.36405,5971,3,28,15.5643,1721,26,1239,0.00621701,0.0193194,27.0308,0.00130192,0.269498,0.00233693
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,WLP,depth,coneOB,1,13,7.70409,35425,0.118625,6.8253,0.368816,2239,3,29,14.6625,1025,10,85,0.00331542,0.00525779,7.50499,0.000429706,0.0871704,0.000326895
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,WLP,depth,fullOB,1,13,7.05156,32948,0.113442,6.19471,0.329095,2421,3,28,14.0039,1217,10,54,0.00308919,0.00492609,6.82407,0.00259546,0.0910177,0.000346242
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,WLP,depth,noOB,1,13,12.3329,56703,0.182613,10.9812,0.619151,2625,3,30,15.3633,760,25,528,0.00397689,0.00862014,12.0615,0.000585989,0.125188,0.000476689
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,LP,breadth,coneOB,0,22,600.04,2218582,33.102,535.006,18.2877,54716,5,20,17.3901,18107,16,5604,0.240877,0.347095,595.737,0.0129739,0.72999,0.0154809
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,LP,breadth,fullOB,0,25,600.03,2194786,34.4705,533.234,17.9813,59474,5,20,17.5843,21935,16,5641,0.248068,0.341708,595.462,0.0990034,0.784259,0.0169836
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,LP,breadth,noOB,0,17,600.028,2197411,32.5819,536.175,19.0901,47359,5,19,16.8431,11678,24,7804,0.0858481,0.36229,596.113,0.0149537,0.685347,0.0147029
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,LP,depth,coneOB,1,83,396.581,1434907,22.9382,351.885,11.2091,43995,5,46,21.0355,19300,32,2666,0.350913,0.224456,393.059,0.0194762,0.690218,0.00549626
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,LP,depth,fullOB,1,83,371.942,1364399,23.1399,326.557,10.8421,50921,5,46,20.4184,25964,32,1976,0.354435,0.234125,367.928,0.239328,0.768891,0.00694175
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,LP,depth,noOB,1,83,573.898,2114030,31.7797,511.162,17.7559,48159,5,46,21.7325,13145,175,10760,0.270259,0.34262,569.967,0.0124369,0.566373,0.00758391
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,WLP,breadth,coneOB,0,21,600.055,1767206,2.94432,552.641,23.7099,53776,5,20,17.3392,17722,16,5536,0.264701,0.350545,588.965,0.013036,6.47829,0.0294119
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,WLP,breadth,fullOB,0,16,600.042,1501950,3.82169,555.712,22.2581,46161,5,19,16.7369,15606,15,4009,0.222083,0.337474,590.931,0.0961671,5.222,0.0234668
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,WLP,breadth,noOB,0,4,600.05,671233,9.8996,539.863,14.7051,15476,5,15,13.8468,3631,6,722,0.0359597,0.241394,569.728,0.00998747,3.1218,0.0115827
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,WLP,depth,coneOB,1,83,499.287,1180382,4.6095,459.34,12.0019,43995,5,46,21.0347,19300,32,2666,0.33733,0.196655,483.489,0.0166014,2.53047,0.00638215
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,WLP,depth,fullOB,1,83,428.973,1131182,4.30454,400.814,10.7381,50911,5,46,20.4177,25962,32,1975,0.325691,0.171945,423.323,0.168101,2.72348,0.00699038
