instance,p,n,configLB,configNodeSel,configOB,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,WLP,depth,fullOB,1,99,42.4869,226534,0.512942,33.581,6.29255,11547,4,35,18.9917,5685,146,331,0.0884736,0.0257516,41.1349,0.0632152,0.760837,0.001128
Kirlik14-ILP_p-4_n-20_m-10_ins-10.dat,4,20,WLP,depth,noOB,1,99,57.7272,307258,0.681333,45.7438,9.11538,11873,4,35,20.0239,4081,252,1604,0.108002,0.0356116,56.4755,0.0020937,0.726207,0.0011901
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,LP,breadth,coneOB,1,57,28.2997,165871,1.56565,22.8514,3.31569,4777,3,30,18.337,2093,64,232,0.0169098,0.0117441,28.1151,0.0010813,0.0359883,0.0007974
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,LP,breadth,fullOB,1,57,28.8549,163216,1.64769,23.3683,3.26169,4923,3,30,18.3553,2246,63,221,0.0170936,0.0116783,28.6625,0.0065602,0.0383456,0.0008419
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,LP,breadth,noOB,1,57,30.6322,183981,1.81412,24.605,3.63786,5121,3,30,18.6841,1983,93,485,0.0086874,0.0135284,30.4588,0.0008636,0.0283907,0.0007575
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,LP,depth,coneOB,1,57,20.035,120866,1.08699,16.0034,2.50137,3487,3,29,18.4157,1562,80,102,0.0271832,0.0097911,19.8632,0.0016398,0.0385064,0.0003014
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,LP,depth,fullOB,1,57,19.7352,115974,1.10081,15.802,2.37603,3583,3,29,18.2059,1696,78,86,0.0273981,0.0094268,19.5473,0.0212193,0.0388718,0.000309
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,LP,depth,noOB,1,57,24.0055,145800,1.38915,19.1348,2.98322,4039,3,30,19.0619,1519,112,389,0.0181506,0.0123801,23.8544,0.0007212,0.0221386,0.0003447
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,WLP,breadth,coneOB,1,57,18.8171,104948,0.203362,14.2327,3.49797,4775,3,30,18.3358,2092,64,232,0.0177416,0.0111675,18.2555,0.0010867,0.330297,0.0013997
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,WLP,breadth,fullOB,1,57,18.7425,104443,0.209542,14.2097,3.43926,4925,3,30,18.357,2249,62,221,0.0178293,0.0110786,18.1818,0.0061678,0.32845,0.0014682
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,WLP,breadth,noOB,1,57,20.6534,111840,0.242725,15.8254,3.69949,5121,3,30,18.6841,1983,93,485,0.0109098,0.0123354,20.0918,0.0008711,0.338456,0.0014502
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,WLP,depth,coneOB,1,57,14.3731,78821,0.15302,10.9503,2.62254,3489,3,29,18.4183,1563,80,102,0.0279404,0.0088104,13.9542,0.0015887,0.24553,0.0003371
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,WLP,depth,fullOB,1,57,14.9295,76622,0.161856,11.5752,2.52084,3585,3,29,18.2085,1697,78,86,0.0271681,0.0085209,14.4874,0.0197075,0.253061,0.0003405
Kirlik14-ILP_p-4_n-20_m-10_ins-2.dat,4,20,WLP,depth,noOB,1,57,15.965,89644,0.185537,12.1328,2.95058,4039,3,30,19.0619,1519,112,389,0.0204289,0.0104443,15.5507,0.0006515,0.247566,0.0003822
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,LP,breadth,coneOB,1,49,12.6338,81012,0.90409,10.0865,1.33177,2983,2,29,19.0925,1341,21,130,0.0100601,0.0074166,12.5325,0.0006921,0.0201204,0.0004398
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,LP,breadth,fullOB,1,49,13.1767,79139,0.937997,10.6035,1.31767,3071,2,29,19.0344,1465,19,114,0.0095111,0.0071755,13.0728,0.0044534,0.0201194,0.0004918
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,LP,breadth,noOB,1,49,13.519,87979,1.01977,10.7804,1.42073,3081,2,30,19.3251,1183,82,276,0.0038793,0.0084229,13.4304,0.0005044,0.0147252,0.000411
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,LP,depth,coneOB,1,49,9.50153,58846,0.641375,7.62469,1.00641,2095,2,31,19.292,961,28,59,0.0114511,0.0055496,9.41629,0.000821,0.0182777,0.000176
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,LP,depth,fullOB,1,49,10.0067,58403,0.687394,8.07043,1.00623,2175,2,31,19.3023,1037,29,52,0.0117718,0.0055768,9.91263,0.0096028,0.0190679,0.0001944
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,LP,depth,noOB,1,49,12.3872,68994,0.884649,9.96749,1.25454,2263,2,32,19.8004,829,104,199,0.0063315,0.0074691,12.3103,0.0003864,0.0111931,0.0002226
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,WLP,breadth,coneOB,1,49,9.30929,51875,0.143732,7.20256,1.49027,2981,2,29,19.0892,1340,21,130,0.0105918,0.0067123,9.02281,0.000689,0.167408,0.0008897
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,WLP,breadth,fullOB,1,49,8.91575,50957,0.128675,6.85517,1.4457,3071,2,29,19.0332,1465,19,114,0.0096906,0.0067238,8.61551,0.0041836,0.172112,0.0009178
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,WLP,breadth,noOB,1,49,10.2007,54842,0.16954,8.02213,1.55038,3081,2,30,19.3251,1183,82,276,0.0047311,0.0073257,9.92185,0.0004764,0.165725,0.0008829
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,WLP,depth,coneOB,1,49,6.77962,37894,0.0920095,5.26383,1.09321,2095,2,31,19.2901,961,28,59,0.0116015,0.0049935,6.57368,0.0007936,0.119379,0.0001966
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,WLP,depth,fullOB,1,49,6.59805,37668,0.0862787,5.0777,1.08587,2175,2,31,19.3005,1037,29,52,0.0120414,0.0050158,6.37916,0.0094305,0.122911,0.0001991
Kirlik14-ILP_p-4_n-20_m-10_ins-3.dat,4,20,WLP,depth,noOB,1,49,7.8967,43113,0.121665,6.16287,1.26032,2263,2,32,19.8004,829,104,199,0.0073635,0.005884,7.69435,0.0003593,0.120861,0.0002118
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,LP,breadth,coneOB,1,438,467.688,2748485,20.0777,372.445,62.0794,55547,6,38,21.4005,22603,240,4931,2.00015,0.319206,460.582,0.127383,1.69534,0.0187392
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,LP,breadth,fullOB,1,438,470.155,2658220,21.2738,376.017,59.1143,60727,6,38,21.1846,27409,242,4887,1.99485,0.310045,462.477,0.578256,1.82262,0.0204556
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,LP,breadth,noOB,1,438,582.758,3469093,25.2057,467.928,78.8746,60341,6,38,21.8308,17782,711,11678,0.870707,0.350969,578.62,0.0120471,0.493413,0.0125799
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,LP,depth,coneOB,1,438,343.778,1910926,16.3771,274.78,40.7622,46893,6,37,22.1365,21168,410,1869,1.75633,0.273982,336.279,0.222865,2.57283,0.005288
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,LP,depth,fullOB,1,438,328.988,1822548,16.0558,259.958,39.3763,51129,6,36,21.4947,25399,400,1593,1.82393,0.27864,319.8,1.27514,2.90115,0.00589139
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,LP,depth,noOB,1,438,450.361,2622593,21.5053,360.295,58.2432,55243,6,38,22.9504,18333,1303,7986,1.78134,0.359128,445.977,0.011748,0.390761,0.00583004
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,WLP,breadth,coneOB,1,438,394.187,1879613,3.10743,302.335,69.1813,55541,6,38,21.4016,22602,240,4929,2.16703,0.296079,379.931,0.127165,7.66414,0.0233966
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,WLP,breadth,fullOB,1,438,388.899,1835034,3.25484,299.289,66.4235,60709,6,38,21.1857,27395,243,4890,2.12655,0.288243,374.485,0.52565,7.3672,0.0261671
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,WLP,breadth,noOB,1,438,449.876,2232258,3.88711,347.245,82.6392,60337,6,38,21.8318,17782,712,11675,1.10605,0.335576,439.237,0.0117382,6.10166,0.0240541
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,WLP,depth,coneOB,1,438,285.087,1311148,2.59015,220.473,46.455,46895,6,37,22.1364,21168,410,1870,1.82336,0.262669,273.54,0.227483,6.0251,0.00593124
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,WLP,depth,fullOB,1,438,267.003,1262559,2.41761,202.449,44.4694,51149,6,36,21.4946,25417,400,1591,1.845,0.261034,253.462,1.21453,6.66846,0.006662
Kirlik14-ILP_p-4_n-20_m-10_ins-4.dat,4,20,WLP,depth,noOB,1,438,352.283,1673774,3.57365,273.292,60.6287,55255,6,38,22.9503,18339,1304,7985,2.35977,0.322877,342.795,0.0120335,4.54637,0.00745565
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,LP,depth,noOB,1,132,7.00379,33797,0.742215,4.37564,1.72313,1549,2,20,14.9523,478,174,123,0.0175449,0.0212161,6.92486,0.000251,0.0056791,0.0001394
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,LP,depth,coneOB,1,132,6.93288,31011,0.636566,4.25283,1.74149,1455,2,19,14.739,580,106,42,0.0706334,0.0216005,6.70865,0.0052348,0.0619333,0.000157
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,LP,depth,fullOB,1,132,6.5884,31105,0.594164,4.00518,1.66631,1503,2,19,14.738,627,105,39,0.059971,0.0180603,6.33725,0.0551748,0.0567211,0.0001252
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,LP,breadth,noOB,1,132,6.79452,34896,0.773774,4.27139,1.60143,1609,2,20,14.9168,488,170,147,0.0134634,0.0197765,6.72314,0.000226,0.0059895,0.0001792
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,LP,breadth,coneOB,1,132,6.97949,32507,0.666869,4.33104,1.71381,1519,2,19,14.7,603,96,61,0.0497787,0.0217254,6.79338,0.0031075,0.0476451,0.0002999
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,LP,breadth,fullOB,1,132,7.37671,32452,0.692501,4.57127,1.82527,1557,2,19,14.7393,643,95,60,0.048943,0.0208804,7.17466,0.0180416,0.0489322,0.0003428
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,WLP,depth,noOB,1,132,4.63289,18728,0.0996423,2.71146,1.58541,1549,2,20,14.9523,478,174,123,0.0204288,0.0188755,4.46785,0.0002757,0.0842016,0.0001831
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,WLP,depth,coneOB,1,132,4.61083,17396,0.100734,2.58221,1.56523,1449,2,19,14.7283,574,107,44,0.0710006,0.0194049,4.31005,0.0048797,0.133245,0.0001398
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,WLP,depth,fullOB,1,132,4.91681,17552,0.100132,2.71837,1.64483,1497,2,19,14.7279,621,106,41,0.0742423,0.0211718,4.52976,0.0626727,0.148375,0.0001474
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,WLP,breadth,noOB,1,132,4.85331,19538,0.122232,2.84602,1.64585,1609,2,20,14.9168,488,170,147,0.0157032,0.0192868,4.68156,0.0002986,0.0892583,0.0003244
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,WLP,breadth,coneOB,1,132,4.80268,18345,0.105569,2.67855,1.6993,1519,2,19,14.7013,601,98,61,0.0425958,0.0153218,4.54779,0.0025967,0.123597,0.0003451
Kirlik14-ILP_p-5_n-10_m-5_ins-1.dat,5,10,WLP,breadth,fullOB,1,132,4.77225,18407,0.108204,2.67665,1.64493,1559,2,19,14.7447,642,97,60,0.0441341,0.0160609,4.49508,0.015801,0.124855,0.0003362
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,LP,depth,noOB,1,601,362.551,1992188,14.8502,290.435,49.6927,36375,4,38,21.8142,11768,1273,5147,1.33289,0.294588,359.242,0.0065209,0.3138,0.0030299
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,LP,depth,coneOB,1,601,277.54,1466276,12.1976,220.158,34.6169,32949,4,38,21.3823,14191,699,1585,1.47735,0.227986,270.291,0.291145,2.77782,0.0031743
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,LP,depth,fullOB,1,601,265.243,1403925,12.6504,207.583,32.333,39279,4,38,20.5621,19664,673,1321,1.51647,0.232187,256.055,1.1961,3.4073,0.0038625
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,LP,breadth,noOB,1,601,576.893,3365018,21.8778,462.981,81.743,55375,4,36,21.406,17455,1029,9204,0.794413,0.378355,573.026,0.0092045,0.491455,0.0071953
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,LP,breadth,coneOB,1,601,464.54,2696860,18.2851,370.419,62.239,52115,4,35,21.1046,21478,527,4053,2.12026,0.357058,456.527,0.186987,2.18473,0.0151226
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,LP,breadth,fullOB,1,601,451.808,2613506,19.2468,359.492,58.322,60943,4,35,20.9031,28871,502,4316,2.14994,0.347449,442.836,0.672314,2.45225,0.0178351
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,WLP,depth,noOB,1,601,245.57,1306524,1.94228,184.166,49.4127,36381,4,38,21.8153,11771,1273,5147,1.70956,0.241254,238.771,0.0064493,3.33024,0.003109
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,WLP,depth,coneOB,1,601,192.771,1019253,1.54541,142.765,36.1649,32951,4,38,21.3796,14194,700,1582,1.41413,0.195947,183.119,0.267753,5.12893,0.0031057
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,WLP,depth,fullOB,1,601,185.419,986078,1.56945,134.472,34.4278,39251,4,38,20.5572,19646,672,1319,1.47375,0.202737,173.294,1.10051,6.17768,0.0036669
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,WLP,breadth,noOB,1,601,446.259,2223634,3.50851,341.941,85.3489,55385,4,36,21.4068,17459,1029,9205,1.1622,0.361217,436.004,0.0087894,5.77585,0.0158901
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,WLP,breadth,coneOB,1,601,390,1889759,2.93866,297.561,70.2386,52101,4,35,21.1019,21463,530,4058,2.3029,0.323321,375.894,0.185797,7.10765,0.0174971
Kirlik14-ILP_p-4_n-20_m-10_ins-5.dat,4,20,WLP,breadth,fullOB,1,601,400.532,1851499,3.4272,308.498,67.1065,60937,4,35,20.9018,28861,505,4315,2.35024,0.319618,384.582,0.635405,7.9893,0.0212733
Kirlik14-ILP_p-4_n-20_m-10_ins-6.dat,4,20,LP,depth,noOB,1,567,422.893,2514967,17.7066,338.131,58.1445,48567,2,39,24.6104,15725,1559,7000,1.46421,0.393186,419.081,0.0084888,0.37922,0.003793
Kirlik14-ILP_p-4_n-20_m-10_ins-6.dat,4,20,LP,depth,coneOB,1,567,336.086,1955135,13.2842,263.348,45.7028,42261,2,39,23.9591,18847,389,1895,2.69757,0.293377,326.399,0.357323,3.3385,0.0038637
Kirlik14-ILP_p-4_n-20_m-10_ins-6.dat,4,20,LP,depth,fullOB,1,567,323.588,1865189,13.5806,250.384,42.9952,48327,2,38,23.5153,24560,388,1587,2.74741,0.303448,311.144,2.25416,3.85402,0.0045724
Kirlik14-ILP_p-4_n-20_m-10_ins-6.dat,4,20,LP,breadth,noOB,1,567,535.508,3158803,20.6674,430.076,74.9276,55271,2,39,23.9708,17645,927,9064,0.883574,0.367401,531.747,0.0088643,0.476163,0.0069857
Kirlik14-ILP_p-4_n-20_m-10_ins-6.dat,4,20,LP,breadth,coneOB,1,567,457.7,2638863,17.1016,363.533,62.8663,50829,2,39,23.544,21346,262,3807,2.6751,0.344652,448.937,0.203911,2.31232,0.0147375
Kirlik14-ILP_p-4_n-20_m-10_ins-6.dat,4,20,LP,breadth,fullOB,1,567,449.721,2573427,17.8085,356.428,59.9781,57961,2,38,23.5482,27583,271,4036,2.70467,0.33622,439.817,0.860441,2.58488,0.016919
Kirlik14-ILP_p-4_n-20_m-10_ins-6.dat,4,20,WLP,depth,coneOB,1,567,268.542,1327539,1.93252,198.064,51.376,42241,2,39,23.959,18831,390,1900,2.87019,0.302043,254.794,0.357722,6.79691,0.00401008
